ID	chromosome	start	end	group	n_snps	ratio_father	ratio_mother	ratio_proband	n_mendelian_error
NDT0001_01	chr2	88347717	89779448	het_fat	160	1.02727616635822	1.01585853874239	1.02715174359056	0
NDT0001_01	chr2	89780770	96112442	het_mat	29	1.13272826026263	1.60121967035034	1.45030829157786	0
NDT0001_01	chr2	96114968	96564337	het_fat	46	1.0711669417701	1.07790285104277	0.997241501641744	0
NDT0001_01	chr2	98277896	98381219	iso_mat	126	1.00777017808751	1.04550985739582	1.0183797489166	0
NDT0001_01	chr2	98381268	98669363	het_mat	31	1.02713271206882	1.05405603231373	1.02171168999301	0
NDT0001_01	chr2	98697716	99506130	het_fat	405	1.00412571385358	0.997855706682858	0.987713135067589	0
NDT0001_01	chr2	99506568	99566875	het_mat	16	1.01541727843489	1.07200299964133	1.05501708021298	0
NDT0001_01	chr2	99586020	99945866	iso_mat	292	0.98384095870754	1.00694299446108	1.0014663857933	0
NDT0001_01	chr2	99960345	100231859	het_fat	80	1.00800547348281	1.04011430281655	1.0112056839049	0
NDT0001_01	chr2	100268621	100289861	het_mat	49	1.04007287449997	1.0301862977695	1.03874559073782	0
NDT0001_01	chr2	100289869	100430712	iso_mat	61	1.02598821336655	0.965002907749342	1.05071304356989	0
NDT0001_01	chr2	100432653	100572540	het_fat	45	1.01986436140614	0.991489694183034	1.02570210180096	0
NDT0001_01	chr2	100574038	100722818	iso_mat	191	1.04975993488825	1.04493472852572	1.02303051064943	0
NDT0001_01	chr2	100725105	100841368	het_mat	24	1.01171137595885	1.04825609775054	0.999715930461361	0
NDT0001_01	chr2	100982913	101205472	het_mat	44	0.952753836567311	1.01464035351553	1.01855639277745	0
NDT0001_01	chr2	101205970	101369271	iso_mat	123	0.992097209195423	1.03063209042393	0.994189744054734	0
NDT0001_01	chr2	101369977	101633835	het_fat	279	1.03350845826416	1.02643034818886	1.01847871746342	0
NDT0001_01	chr2	101634558	101941052	iso_mat	133	1.02539256479897	0.992931682926564	0.984351584454012	0
NDT0001_01	chr2	102018599	102283895	het_fat	140	1.01287608816561	1.04389442189305	1.00379640364692	0
NDT0001_01	chr2	102428560	102560338	het_mat	200	1.00874665397802	0.997912665742067	1.00701782984604	0
NDT0001_01	chr2	102564071	102650185	het_fat	50	0.98903125280549	1.02586616168208	0.957665580475467	0
NDT0001_01	chr2	102652052	102971757	het_mat	246	1.00836702494389	1.0166211425023	0.996284980607009	0
NDT0001_01	chr2	103157367	103478523	het_fat	118	0.956499710256498	0.937686382651297	0.969922288156472	0
NDT0001_01	chr2	103481456	103543925	iso_mat	37	1.00480036863867	0.93887365004509	0.983492712035143	0
NDT0001_01	chr2	103544039	103637003	het_mat	133	0.95138597099174	0.962935596327672	0.935327775228251	0
NDT0001_01	chr2	103671938	103809919	het_fat	26	0.973797142934754	0.938394057134911	0.95255094687932	0
NDT0001_01	chr2	103815857	103863404	het_mat	33	0.970272648272226	0.926848776828367	0.994151648844693	0
NDT0001_01	chr2	103899596	103953499	iso_fat	37	0.931082957223393	0.968946946648097	0.970258744946852	0
NDT0001_01	chr2	103956032	104081420	het_fat	33	0.939727027863656	0.87174774040645	0.975408805504337	0
NDT0001_01	chr2	104091896	104134708	iso_fat	10	0.942781589904513	1.00686864016945	1.02312496084166	0
NDT0001_01	chr2	104142382	104233789	het_mat	78	0.963914736331981	0.987453590711486	1.01466665205216	0
NDT0001_01	chr2	104239690	104271947	iso_fat	17	0.910344043526001	0.943490354114706	1.05511182804237	0
NDT0001_01	chr2	104273347	104686199	het_mat	65	0.98337547548821	1.0170980748301	0.990018611595281	0
NDT0001_01	chr2	104687938	104788509	het_fat	78	1.02244899082533	1.01946406652031	0.999137725758954	0
NDT0001_01	chr2	104805921	105179963	iso_mat	29	0.969157392354672	0.951747752627875	0.91799538308819	0
NDT0001_01	chr2	105181053	105184495	het_fat	8	1.08953532795569	1.15342094898118	1.13072059589239	0
NDT0001_01	chr2	105186372	105363049	het_mat	189	1.04078996522852	1.00243157732183	1.00153970084922	0
NDT0001_01	chr2	105368771	105389881	het_fat	27	0.991534795811525	1.09763457628535	1.04231034353866	0
NDT0001_01	chr2	105476709	105681841	het_fat	151	1.00839815189087	1.04423462619098	1.00098885604556	0
NDT0001_01	chr2	105685047	105745014	het_mat	49	1.04491323691766	0.968707438063902	1.02875259518135	0
NDT0001_01	chr2	105745150	105922445	iso_mat	195	1.06851620929671	1.02252593811942	1.01341112184122	0
NDT0001_01	chr2	105923701	106023277	het_fat	195	1.02548973131849	0.988427822583929	1.02147294740621	0
NDT0001_01	chr2	106024313	106034236	iso_mat	25	1.08746002256911	1.06060448673375	1.0700289263009	0
NDT0001_01	chr2	106036058	106062299	het_fat	68	1.01236535874874	1.06641549331408	1.0596597238529	0
NDT0001_01	chr2	106062521	106273267	iso_mat	259	1.03914077768305	1.05979554649063	1.00856759704454	0
NDT0001_01	chr2	106563211	106644688	iso_fat	86	0.999042360517507	1.05874891486507	1.02696070552527	0
NDT0001_01	chr2	106649644	106769782	het_mat	30	0.978358253674495	1.04848225872093	0.94237454411696	0
NDT0001_01	chr2	106770832	106882631	het_fat	58	1.04583123668653	1.0383128137076	1.08017752966476	0
NDT0001_01	chr2	106886868	106976654	iso_mat	26	1.02282908338697	0.998935609208131	1.0040937660653	0
NDT0001_01	chr2	106979534	107060627	het_fat	119	1.01024770019101	1.01396135228281	0.998587980111527	0
NDT0001_01	chr2	107131384	107539841	het_fat	542	0.986672603141034	0.984225837776166	1.01098101617367	0
NDT0001_01	chr2	107797250	108018457	het_mat	115	1.00645866201455	1.00675064314142	0.981778655885951	0
NDT0001_01	chr2	108018727	108103904	het_fat	74	1.0076048353773	1.02029159938494	1.0252841870508	0
NDT0001_01	chr2	108184128	108253978	iso_mat	41	1.0065592676385	0.982972803005478	0.996284980607009	0
NDT0001_01	chr2	108254701	108277453	het_mat	13	0.916783258687988	1.07513445923132	0.949577322695514	0
NDT0001_01	chr2	108281158	108295448	iso_mat	14	1.02494674194471	1.07781856745132	1.11185224244038	0
NDT0001_01	chr2	108298680	108714395	het_fat	302	0.983070394571181	0.995347910472575	0.982726996267749	0
NDT0001_01	chr2	108714742	108794182	iso_mat	23	0.959023110321244	0.973475481237309	0.979313564533578	0
NDT0001_01	chr2	108794393	108917153	het_fat	77	1.06768494192813	0.982654730560586	0.992701309776689	0
NDT0001_01	chr2	108925789	108986695	het_mat	61	1.05320533319058	1.12205501767812	0.977623636035677	0
NDT0001_01	chr2	109256150	109451420	het_mat	175	1.06645284967635	1.09937493880034	1.09035152357994	0
NDT0001_01	chr2	109460697	109492301	het_fat	25	1.0293514717448	1.09642838444328	1.01951696349864	0
NDT0001_01	chr2	110838360	111034076	het_mat	230	1.01187250215346	1.00686864016945	1.01113565290057	0
NDT0001_01	chr2	111094468	111193636	het_mat	63	1.02024083403863	1.07049525983874	1.0468101134676	0
NDT0001_01	chr2	111197567	111615815	het_fat	44	1.01204827618395	1.00600511646433	1.03964209153535	0
NDT0001_01	chr2	111616083	111666798	het_mat	75	1.01195843612392	0.991127836630413	1.01814248832035	0
NDT0001_01	chr2	112095725	112171908	het_fat	50	1.01571375063298	0.942277067026504	0.961789006010345	0
NDT0001_01	chr2	112172487	112523332	iso_fat	156	0.981589040448478	1.00119721891202	1.01119742383772	0
NDT0001_01	chr2	112523769	112638914	het_mat	127	1.00427039067232	1.02018186390665	0.988039317387897	0
NDT0001_01	chr2	112639527	112671634	het_fat	51	1.02428237847561	0.979143965917122	1.01721269628797	0
NDT0001_01	chr2	112672410	112699472	iso_mat	22	1.04304309689264	1.0485644990738	1.03085638371956	0
NDT0001_01	chr2	112699882	112718784	het_mat	38	1.02985079334157	1.04629206827085	0.958289519865613	0
NDT0001_01	chr2	112719019	112775756	het_fat	37	0.999191435161421	0.988017817664638	0.991851007038275	0
NDT0001_01	chr2	112786000	112883786	iso_fat	56	1.01329961987716	1.01190879893811	0.971029897164403	0
NDT0001_01	chr2	112884054	112887540	het_mat	4	0.919063814057859	0.949876075631556	0.824685106975644	0
NDT0001_01	chr2	112888113	112936340	het_fat	42	0.952946350981651	1.01384732154144	0.979927169523887	0
NDT0001_01	chr2	112938549	112981955	iso_mat	10	1.00800547348281	1.04214975155005	1.17259913648099	0
NDT0001_01	chr2	112985157	113071659	het_fat	159	1.00763255247893	1.02463721150337	1.03539474515731	0
NDT0001_01	chr2	113072132	113113148	het_mat	111	1.00667001313109	1.0334945100887	1.00345975009818	0
NDT0001_01	chr2	113116890	113188325	het_fat	85	1.04846520875064	1.04502332623263	1.02934041844938	0
NDT0001_01	chr2	113190182	113283857	iso_mat	66	1.01833708038571	1.05637733259631	1.08161825109969	0
NDT0001_01	chr2	113674933	114176513	het_fat	286	1.0219997905252	1.00851977340781	0.99733552928392	0
NDT0001_01	chr2	114212217	114226513	het_mat	10	1.08212352300361	0.971587528788849	1.04889637043465	0
NDT0001_01	chr2	114228587	114263102	iso_fat	24	0.956122838818256	1.01093953763644	1.00938020905873	0
NDT0001_01	chr2	114266063	114590168	het_mat	200	0.993330099677696	0.983935917772059	0.993230125713792	0
NDT0001_01	chr2	114594869	114788972	het_fat	25	1.01274902865214	0.921651186527076	0.955603867708028	0
NDT0001_01	chr2	114794233	114942340	iso_mat	70	0.98725241961699	0.978566210160836	0.971582141655681	0
NDT0001_01	chr2	115141639	115202964	het_mat	56	1.0185937662715	1.00463933917562	1.00922680781115	0
NDT0001_01	chr2	115204043	115723620	het_fat	689	0.969279061541614	0.945228123032571	0.990310363401994	0
NDT0001_01	chr2	116477429	116527389	het_mat	97	1.00005879600842	0.93840481816443	0.9931291655525	0
NDT0001_01	chr2	116530907	116662445	iso_mat	100	0.956715783214423	0.992484802452743	0.985756416931825	0
NDT0001_01	chr2	116663825	116693802	het_fat	21	0.982593570789969	0.971845998469293	0.979313564533578	0
NDT0001_01	chr2	116703152	117062539	iso_mat	88	0.99587706537941	0.940624035933846	0.986634987713404	0
NDT0001_01	chr2	117142476	117194671	iso_fat	49	0.963837166421441	0.940460394415384	0.97405409318807	0
NDT0001_01	chr2	117195298	117425041	het_mat	322	0.962890138991894	0.947347567888083	0.992199269330072	0
NDT0001_01	chr2	117427752	117484473	het_fat	49	0.995299522136391	1.0074778901305	0.955119996344241	0
NDT0001_01	chr2	117487497	117605699	iso_fat	110	0.993181863578654	0.977015392078172	1.00508497412657	0
NDT0001_01	chr2	117607146	117745039	het_fat	326	1.02719431820537	1.02205333746964	1.00002555629236	0
NDT0001_01	chr2	117747188	117905468	iso_mat	141	1.01473392053151	1.004539663368	0.998139487853279	0
NDT0001_01	chr2	117906127	118252625	iso_fat	406	1.02217187900698	1.02521107473337	1.01949411200245	0
NDT0001_01	chr2	118253022	118400585	het_fat	110	1.0368441327509	1.02635960379929	1.05053636922693	0
NDT0001_01	chr2	118486213	118692613	het_mat	90	1.03073500866919	1.05873488937854	1.0033668801537	0
NDT0001_01	chr2	118693667	118778831	iso_fat	103	0.995916315891072	1.07476962898783	1.01083975490947	0
NDT0001_01	chr2	118782256	118823675	het_mat	41	0.978358253674495	1.03195595951888	1.05285636751845	0
NDT0001_01	chr2	118903872	119129459	het_fat	122	1.04032580327385	1.03574309324134	1.00888731324684	0
NDT0001_01	chr2	119131242	119161512	het_mat	19	1.10006789288759	1.01558178913389	1.03492555365529	0
NDT0001_01	chr2	119165044	119219910	iso_fat	67	1.07216736709783	1.08557265786464	1.03624145438078	0
NDT0001_01	chr2	119433884	120229296	het_fat	597	1.01262388460873	1.02956656429306	1.00206320080746	0
NDT0001_01	chr2	120230801	120316287	iso_mat	105	1.04951158121446	1.08764041530819	0.996739946258361	0
NDT0001_01	chr2	120472422	120700533	het_fat	239	1.04100196080086	1.08012208385025	1.04282553210793	0
NDT0001_01	chr2	120738026	120823056	het_mat	65	1.08828102250226	1.13484095541388	1.07922733710947	0
NDT0001_01	chr2	120823391	120872284	iso_mat	31	1.13137616236259	1.07769350147691	1.01838634681972	0
NDT0001_01	chr2	120873635	120933976	het_fat	31	1.16771791567601	1.16786606902534	1.13394202209151	0
NDT0001_01	chr2	120934901	121059276	iso_fat	238	1.04749357717709	1.0741695837274	1.05597809391104	0
NDT0001_01	chr2	121060056	121067322	het_mat	8	1.05988810814737	1.20769958187441	1.12749916969326	0
NDT0001_01	chr2	121070635	121208757	het_fat	218	1.03234883286671	1.05868232597258	1.02589124976127	0
NDT0001_01	chr2	121210456	121267535	iso_fat	35	1.10541776713872	1.05533170525269	1.03012005773118	0
NDT0001_01	chr2	121274052	121332556	het_mat	33	1.02687188608811	1.07488141199173	1.02773257649616	0
NDT0001_01	chr2	121703019	121866728	het_fat	93	1.02011939125395	0.996859193350967	1.02531414509741	0
NDT0001_01	chr2	121868950	122364669	het_mat	257	1.02554001593754	1.04713409293635	1.03807638951993	0
NDT0001_01	chr2	122364675	122459472	het_fat	70	0.970311151155094	0.99252357290481	0.982995194475433	0
NDT0001_01	chr2	122460432	122628413	iso_fat	168	0.998652481519475	0.989454245449538	1.02057850013188	0
NDT0001_01	chr2	122801232	122885634	iso_mat	85	0.946269498117257	0.977015392078172	0.979313564533578	0
NDT0001_01	chr2	122886303	123013726	het_mat	40	0.956122838818256	0.98176477245633	0.969649285936207	0
NDT0001_01	chr2	123014165	123041273	het_fat	28	0.973064107280152	0.903351533151643	0.970109489678939	0
NDT0001_01	chr2	123076596	123168988	iso_fat	79	0.928070564379373	0.945066576514435	0.963328766178433	0
NDT0001_01	chr2	123170916	123267475	het_mat	68	0.964842609350115	0.917548360452499	1.02251857473359	0
NDT0001_01	chr2	123267485	123540465	iso_fat	396	0.985994658776638	0.979962338055961	0.965321511345465	0
NDT0001_01	chr2	123544293	123615272	het_fat	34	0.946967079759805	0.969033240182109	0.980829529803754	0
NDT0001_01	chr2	123616676	123755957	het_mat	38	0.954952553825823	0.986299895073067	0.967106054726372	0
NDT0001_01	chr2	123760498	124195263	het_fat	305	0.979524701666953	0.959841988556215	0.985228314276231	0
NDT0001_01	chr2	124195827	124300650	het_mat	158	1.03427516192056	0.995051013767379	0.997581905510886	0
NDT0001_01	chr2	124433341	124558245	het_fat	141	1.01683656023423	0.954495533750129	1.00782661344497	0
NDT0001_01	chr2	124558269	124720406	iso_fat	76	0.961194073785469	0.961660252509692	0.973209809629975	0
NDT0001_01	chr2	124753592	124882712	het_mat	55	0.995068504839183	0.949382633514345	0.983530704285158	0
NDT0001_01	chr2	124883115	125201408	iso_fat	115	0.957734100764361	0.963091742770778	0.997465600855596	0
NDT0001_01	chr2	125208889	125403066	het_fat	86	0.940437391128972	0.887392533114929	0.952942819833775	0
NDT0001_01	chr2	125409513	125431576	het_mat	26	0.889416594249541	0.92273675918494	1.02590034341321	0
NDT0001_01	chr2	125433496	125442652	iso_fat	13	0.950991589236048	0.820442412578465	1.03878604820971	0
NDT0001_01	chr2	125445149	125489510	het_mat	46	0.983514291902029	0.928636610586379	0.981554556672099	0
NDT0001_01	chr2	125492413	125526133	iso_fat	23	1.03765269329113	0.960495808154145	0.950180666732808	0
NDT0001_01	chr2	125528047	125800231	het_mat	185	0.965537834297925	0.954863841897421	0.989343518537336	0
NDT0001_01	chr2	126609649	126736206	iso_fat	77	1.05959933652586	1.05949071738347	1.05696248694362	0
NDT0001_01	chr2	126742262	126815741	het_fat	44	1.05045490184472	1.09605830285537	1.01855639277745	0
NDT0001_01	chr2	126818168	126962445	het_mat	135	1.02820950475959	1.0463714229973	1.04078314889611	0
NDT0001_01	chr2	126962492	127013430	iso_fat	92	1.01187250215346	1.02008430730867	1.00872658635166	0
NDT0001_01	chr2	127014261	127085031	het_fat	103	1.09406876205259	1.09505824419549	1.01434266495123	0
NDT0001_01	chr2	127086080	127166615	het_mat	89	1.08162385075965	1.10691818765411	1.05778605891223	0
NDT0001_01	chr2	127167087	127191622	het_fat	21	1.0588292788685	1.06101803822246	0.970723094669248	0
NDT0001_01	chr2	127200465	127298391	iso_fat	40	1.01319373694927	1.04554216610588	1.01410496748411	0
NDT0001_01	chr2	127418299	127677308	het_mat	282	1.02924213448026	1.04313138640025	1.04812871142549	0
NDT0001_01	chr2	127677758	128227500	het_fat	496	0.989595506343777	0.994032181221111	0.977079349589024	0
NDT0001_01	chr2	128234504	128523787	het_mat	74	1.04326162676838	1.08630615290373	1.04617992455863	0
NDT0001_01	chr2	128538937	128630462	het_fat	17	1.04986037203573	1.09994053127755	1.09301095979676	0
NDT0001_01	chr2	128637168	128785532	iso_mat	245	1.01478198086757	1.02918934328779	1.02286198727438	0
NDT0001_01	chr2	128786213	128794317	het_fat	22	1.06190950949794	1.0707693943483	0.961742148901994	0
NDT0001_01	chr2	128795125	128983763	het_mat	188	1.01257871483622	1.03187145723623	0.996997138137278	0
NDT0001_01	chr2	128984759	129095206	iso_fat	85	1.02893292275927	1.00383542244895	1.03934578923254	0
NDT0001_01	chr2	129108991	129178711	iso_mat	157	1.06182367504568	1.01210635538176	1.0019661411185	0
NDT0001_01	chr2	129179175	129308738	iso_fat	186	1.03446482019346	1.01699481523071	1.01797067892306	0
NDT0001_01	chr2	129312709	129429075	het_mat	137	1.00172978461828	1.02713398376426	1.01072834848999	0
NDT0001_01	chr2	129429184	129653078	iso_fat	341	1.0367832733554	1.05524984388763	1.00417806235203	0
NDT0001_01	chr2	129860356	129883510	iso_fat	47	1.05909961825885	1.04342010253266	0.991376777534551	0
NDT0001_01	chr2	129893445	130245497	het_mat	26	1.09238602216803	1.02711874551808	1.05068054494493	0
NDT0001_01	chr2	130313115	130907725	het_fat	75	1.04634921110157	1.0866582305225	1.08136834652181	0
NDT0001_01	chr2	130909432	131410790	het_mat	180	1.03929976105826	1.01259805141929	0.99735355124867	0
NDT0001_01	chr2	131412789	131432703	het_fat	64	1.03533650424361	1.01093953763644	1.02441353132131	0
NDT0001_01	chr2	132476575	132588662	het_mat	112	1.02918205906018	1.01699742077185	1.06307064571079	0
NDT0001_01	chr2	132588721	132882350	het_fat	222	1.00560164484971	1.01185640643531	0.992663619052468	0
NDT0001_01	chr2	133022749	133069097	het_fat	46	1.03700818851269	1.00061479768393	0.9871570370184	0
NDT0001_01	chr2	133076695	133402588	iso_fat	70	0.976664126828305	1.04292516059138	0.973791119620794	0
NDT0001_01	chr2	133889248	133976252	iso_fat	96	1.01479962802222	1.01320114734033	1.01850758328958	0
NDT0001_01	chr2	133982606	134053786	het_mat	42	1.04118212422069	1.02353993455809	1.00508497412657	0
NDT0001_01	chr2	134086346	134126349	het_fat	41	1.01668270854866	1.03526563225627	0.99879926446974	0
NDT0001_01	chr2	134223371	134259047	iso_fat	27	1.03655464811305	1.01320114734033	0.981222557836762	0
NDT0001_01	chr2	134260046	134335341	het_fat	79	1.00462794211225	1.02579745455184	1.02628929847523	0
NDT0001_01	chr2	134335582	134399182	het_mat	71	1.02470813252975	1.01179958639707	1.0134334589243	0
NDT0001_01	chr2	134454758	134522468	iso_fat	77	1.09425193110701	1.01931043069628	1.05227677610853	0
NDT0001_01	chr2	134699138	134837997	het_fat	88	1.04203239621736	1.05195691362962	0.985170703077439	0
NDT0001_01	chr2	134840058	134998059	het_mat	93	0.972938869408458	0.981976342396371	0.979313564533578	0
NDT0001_01	chr2	134999750	136064697	het_fat	335	0.988004662507649	0.998726845235465	0.993468607414503	0
NDT0001_01	chr2	136873155	136894322	het_fat	47	1.03828348520195	1.0497718574457	1.03908130167476	0
NDT0001_01	chr2	136894519	137005701	iso_fat	77	0.981438484303931	1.01543338548962	0.993705390669922	0
NDT0001_01	chr2	137182321	137230173	het_mat	70	1.0427350738297	0.956467052482877	1.01465721197539	0
NDT0001_01	chr2	137318870	137472085	het_mat	134	1.01397916702628	0.95392671987732	0.979313564533578	0
NDT0001_01	chr2	137472271	137506078	het_fat	22	0.966229845571092	0.993052260887536	0.983999275368667	0
NDT0001_01	chr2	137506771	137560539	iso_fat	33	0.973866250673235	1.00662191911084	1.04022780538973	0
NDT0001_01	chr2	137561406	137637235	het_fat	63	0.974122936559021	1.03387872177584	0.979313564533578	0
NDT0001_01	chr2	137695624	137768432	iso_fat	102	1.01178404071328	0.95785822752762	1.00862222642364	0
NDT0001_01	chr2	137772497	137881033	het_fat	131	0.987637154530533	0.97307915534164	1.01924941298684	0
NDT0001_01	chr2	138058142	138141609	iso_fat	67	1.02039535638778	0.962838137218	0.995084128612869	0
NDT0001_01	chr2	138143317	138453810	het_fat	289	1.00944167098218	0.996360371967456	0.970128598484865	0
NDT0001_01	chr2	138849946	139035003	het_fat	144	0.999564251176278	0.971172900343137	0.999000057972666	0
NDT0001_01	chr2	139056227	139079118	het_mat	21	0.986828887905443	0.942121985218238	0.922861905425126	0
NDT0001_01	chr2	139079347	139126064	iso_fat	57	0.995002306900218	0.962731541316796	0.989712554369345	0
NDT0001_01	chr2	139129952	139245691	het_mat	123	0.960521714928027	0.936637384681988	0.991675460192003	0
NDT0001_01	chr2	139303595	139735766	het_mat	167	0.931845848945277	0.942075553539116	0.981011082530721	0
NDT0001_01	chr2	139736819	139804025	iso_fat	47	0.972681126477158	0.929088514097978	0.968347007259965	0
NDT0001_01	chr2	139925736	139942787	het_mat	29	0.970179710279097	0.895597442738325	0.898444658569371	0
NDT0001_01	chr2	139947873	140065914	het_fat	80	0.995775995311882	0.975319184800259	0.984145703832263	0
NDT0001_01	chr2	140066932	140090506	iso_fat	46	0.958378605542803	0.928636610586379	1.04598308065457	0
NDT0001_01	chr2	140432380	140578181	iso_fat	162	0.953469229637882	0.943007483197536	0.957996472648019	0
NDT0001_01	chr2	140761381	140922297	het_mat	238	0.959423894805317	0.914070422840643	0.964911894466907	0
NDT0001_01	chr2	140926701	141071754	het_fat	188	0.958172912528406	0.933996688348962	0.966839105634844	0
NDT0001_01	chr2	141072635	141088777	iso_fat	46	0.933242919183576	0.952826001332275	1.03085638371956	0
NDT0001_01	chr2	141089410	141110689	het_mat	44	0.970946448722416	0.917185535366315	0.958813579630064	0
NDT0001_01	chr2	141231559	141306728	het_fat	103	0.950725893464801	0.940653977809891	1.01234100207022	0
NDT0001_01	chr2	141313702	141409699	iso_fat	199	0.968823469414533	0.967741655804957	0.979702078246035	0
NDT0001_01	chr2	141458438	141639375	iso_fat	443	0.9307085459916	0.913486111818261	0.957614386704718	0
NDT0001_01	chr2	141684260	141727904	het_mat	50	1.00207602952115	0.934135272092519	1.07982206194623	0
NDT0001_01	chr2	142038624	142124626	iso_fat	142	0.989632548531179	0.934395197940177	0.949367912541724	0
NDT0001_01	chr2	142131585	142222556	het_fat	31	1.01087455927071	0.959506155661001	0.969337535013711	0
NDT0001_01	chr2	142224383	142392315	iso_fat	74	0.994784416000725	0.934472679810504	0.992895793913666	0
NDT0001_01	chr2	142539042	142973276	het_fat	108	0.965456222831986	0.968974113131027	0.989335779375296	0
NDT0001_01	chr2	143532194	143599125	het_mat	46	0.927442376177601	0.956365912173138	0.982675052741359	0
NDT0001_01	chr2	144642750	144814199	het_fat	94	0.978358253674495	0.977015392078172	0.977394417010696	0
NDT0001_01	chr2	144816846	145118227	het_mat	222	0.99812306688004	0.988873561876919	0.992663619052468	0
NDT0001_01	chr2	145119178	145396907	het_fat	124	1.01183092120002	0.927770664654877	0.984925081138503	0
NDT0001_01	chr2	145397650	145630962	het_mat	187	0.970272648272226	0.95524588690709	1.01183791033008	0
NDT0001_01	chr2	145943787	146231835	het_mat	209	0.976656020958228	0.930008537754369	0.96353011751012	0
NDT0001_01	chr2	146232238	146721689	het_fat	215	0.988148730913521	0.963003931028989	0.977395692191774	0
NDT0001_01	chr2	147084234	147164076	het_fat	56	1.01012313204055	0.939698831964075	1.02487373506404	0
NDT0001_01	chr2	147780722	147818303	het_mat	40	1.00578193199719	0.954625456009714	0.951609299221115	0
NDT0001_01	chr2	147827874	148198332	het_fat	148	0.978558572727254	0.979582624715014	0.980706613700766	0
NDT0001_01	chr2	148348141	148403945	iso_fat	76	0.944029893896443	1.0073685749461	0.971853419651397	0
NDT0001_01	chr2	148493153	148630844	iso_fat	104	0.993752002421122	1.03912267394639	1.02639594744385	0
NDT0001_01	chr2	148635242	148801964	het_mat	58	0.932865106037593	1.02427523623521	1.00997265525627	0
NDT0001_01	chr2	148950669	149156345	het_fat	172	1.0347224448217	1.01977559415394	0.989801928902817	0
NDT0001_01	chr2	149156422	149230072	het_mat	69	0.980076933083673	1.04427369805457	1.00695246757533	0
NDT0001_01	chr2	149252343	149584701	het_fat	129	0.978588077083862	1.00226126784247	0.990700931563038	0
NDT0001_01	chr2	150184776	150259361	het_fat	82	0.992820312117577	0.974367653888259	1.04279923206753	0
NDT0001_01	chr2	150858366	150903539	iso_fat	54	1.0206329930308	1.02124242628747	1.00651671910396	0
NDT0001_01	chr2	150962581	151032978	iso_fat	140	1.02113495654078	1.01229650345877	1.03527433964978	0
NDT0001_01	chr2	151090444	151150713	iso_fat	75	0.98903125280549	0.990404121525169	0.985842321630468	0
NDT0001_01	chr2	151260109	151344955	het_mat	39	1.04601472964732	0.973535992533734	0.988564839772087	0
NDT0001_01	chr2	151348832	151384543	iso_fat	23	1.00671646392593	1.01949432216853	0.977072572395057	0
NDT0001_01	chr2	151385585	151542058	het_mat	128	0.964692738294098	0.989100868933306	0.974884103509783	0
NDT0001_01	chr2	151544191	151877079	iso_fat	216	1.00155445806156	1.00779841304771	0.991960645167174	0
NDT0001_01	chr2	152121827	152342131	het_mat	114	0.974717367031368	1.00510696524221	1.01299724900161	0
NDT0001_01	chr2	152342921	152378407	het_fat	56	1.0000642538913	0.958114796695708	0.988977843130949	0
NDT0001_01	chr2	152438001	152730782	het_fat	314	0.999130191119813	1.00925413422654	0.995482251443829	0
NDT0001_01	chr2	152736076	152960665	het_mat	212	0.981574697332945	0.973430954056921	0.986242669943013	0
NDT0001_01	chr2	153004784	153095742	het_fat	33	1.00980227468332	0.938362426229962	0.97853261272773	0
NDT0001_01	chr2	153105748	153157704	iso_fat	26	1.0205485280171	0.969708653034853	1.03779484014844	0
NDT0001_01	chr2	153169187	153195819	het_fat	19	0.950271413856088	0.961303156240658	0.995590244276518	0
NDT0001_01	chr2	153199802	153306362	het_mat	184	0.984803301458912	1.00518718252004	1.00536509814388	0
NDT0001_01	chr2	153577818	153635000	het_fat	68	0.963970632296929	0.939100170571871	1.00205304358621	0
NDT0001_01	chr2	153696916	153873507	het_mat	122	0.993181863578654	0.961443653133393	0.98797444808532	0
NDT0001_01	chr2	155589294	155803407	het_mat	165	0.954820157947891	0.89247230932932	0.9910278416213	0
NDT0001_01	chr2	155808079	155828617	het_fat	20	0.927957980000354	0.93902034905291	1.06307064571079	0
NDT0001_01	chr2	155828742	155910581	iso_fat	77	0.972582821244303	0.929433473632807	1.01278292764136	0
NDT0001_01	chr2	155912807	155966265	het_fat	46	1.01122799737502	0.940436313389255	1.01797067892306	0
NDT0001_01	chr2	155966622	156050752	iso_fat	66	0.997224666279788	0.949053672102871	1.00586592593241	0
NDT0001_01	chr2	156071527	156076189	het_fat	6	1.04259389659252	0.882027784515017	1.04803732344821	0
NDT0001_01	chr2	156091535	156187669	iso_fat	42	0.993181863578654	0.969907475865963	0.948019710027805	0
NDT0001_01	chr2	156192070	156494818	het_mat	210	0.962405225872876	1.0036377691639	0.968145953709949	0
NDT0001_01	chr2	156497169	156598381	het_fat	81	0.987142615099182	0.971989592736206	0.955132982693242	0
NDT0001_01	chr2	156874927	157148408	iso_fat	175	0.989708903543965	0.967245238157391	0.981964338091714	0
NDT0001_01	chr2	157776899	157856026	het_mat	58	1.00493851970954	0.996668000539515	1.00241896623764	0
NDT0001_01	chr2	157858930	158023068	iso_fat	153	0.988240660277268	1.05470833719986	1.03590960128681	0
NDT0001_01	chr2	158046446	158174664	het_mat	108	0.976985697201888	1.02073984635328	0.992676517655868	0
